"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/14 17:29:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/14 17:29:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/14 17:29:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/14 17:29:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/14 17:29:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/14 17:29:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/14 17:29:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/14 17:29:00","0","1","0","51","8","L","2"
"65000V006200","2016/08/14 17:29:00","0","1","0","51","8","S","11"
"65000V006200","2016/08/14 17:29:00","0","0","0","53","8","L","0"
"65000V006200","2016/08/14 17:29:00","0","0","0","53","8","S","17"
"65000V006200","2016/08/14 17:29:00","0","2","0","48","10","L","1"
"65000V006200","2016/08/14 17:29:00","0","2","0","48","10","S","14"
"65000V008130","2016/08/14 17:29:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/14 17:29:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/14 17:29:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/14 17:29:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/14 17:29:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/14 17:29:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/14 17:29:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/14 17:29:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/14 17:29:00","0","1","0","72","1","L","0"
"65000V008940","2016/08/14 17:29:00","0","1","0","72","1","S","4"
"65000V008940","2016/08/14 17:29:00","0","0","0","72","1","L","0"
"65000V008940","2016/08/14 17:29:00","0","0","0","72","1","S","3"
"65000V008940","2016/08/14 17:29:00","0","2","0","63","2","L","2"
"65000V008940","2016/08/14 17:29:00","0","2","0","63","2","S","4"
"65000V008940","2016/08/14 17:29:00","0","3","1","73","1","L","0"
"65000V008940","2016/08/14 17:29:00","0","3","1","73","1","S","5"
"65000V008940","2016/08/14 17:29:00","0","4","1","65","3","L","4"
"65000V008940","2016/08/14 17:29:00","0","4","1","65","3","S","6"
"65000V008940","2016/08/14 17:29:00","0","5","1","65","3","L","4"
"65000V008940","2016/08/14 17:29:00","0","5","1","65","3","S","3"
"65000V009560","2016/08/14 17:29:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/14 17:29:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/14 17:29:00","0","1","0","59","1","L","0"
"65000V009560","2016/08/14 17:29:00","0","1","0","59","1","S","3"
"65000V009560","2016/08/14 17:29:00","0","3","1","62","1","L","0"
"65000V009560","2016/08/14 17:29:00","0","3","1","62","1","S","2"
"65000V009560","2016/08/14 17:29:00","0","2","1","60","2","L","1"
"65000V009560","2016/08/14 17:29:00","0","2","1","60","2","S","2"
"65000V009850","2016/08/14 17:29:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/14 17:29:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/14 17:29:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/14 17:29:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/14 17:29:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/14 17:29:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/14 17:29:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/14 17:29:00","3","0","0","-99","-99","S","-99"
